modalite,Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,Dim8,Dim9,Dim10,Dim11,Dim12,Dim13,Dim14,Dim15,Dim16,Dim17,Dim18,Dim19,Dim20,Dim21,Dim22,Dim23,Dim24,Dim25,Dim26,Dim27,Dim28,Dim29,Dim30,Dim31,Dim32,Dim33,Dim34,Dim35,Dim36,Dim37,Dim38,Dim39,Dim40,Dim41,Dim42,Dim43,Dim44,Dim45,Dim46,Dim47,Dim48,Dim49,Dim50,Dim51,Dim52,Dim53,Dim54,Dim55,Dim56,Dim57,Dim58,Dim59,Dim60,Dim61,Dim62,Dim63,Dim64,Dim65,Dim66,Dim67,Dim68,Dim69,Dim70,Dim71,Dim72,Dim73,Dim74,Dim75,Dim76,Dim77,Dim78,Dim79,Dim80,Dim81,Dim82,Dim83,Dim84,Dim85,Dim86,Dim87,Dim88,Dim89,Dim90,Dim91,Dim92,Dim93,Dim94,Dim95,Dim96,Dim97,Dim98,Dim99,Dim100,Dim101,Dim102,Dim103,Dim104,Dim105,Dim106,Dim107,Dim108
Medu__0,0.4091931409215346,0.9145427529332837,6.084936551363449,6.908291586079325,0.6112503446396869,4.226671264344092,5.523206080026204,0.4726218535293779,1.7694376015039426,1.6683323186109682,3.2663231224589917,2.4109933099983154,0.26300781887943725,6.095540666438102,10.274232632416602,0.28284301764668307,0.3986963789293164,8.61264739766846,3.627814948057518,1.4615923419675978,2.6036160245354103,0.6391770242159133,19.83446994699767,1.2521070064773634,0.2865700116872836,4.349221199531223,19.24869786874702,8.439499102382799,11.654373484211796,10.495951775347605,1.1644773533374517,9.111174835346915,0.7602695427485957,10.459368166591101,23.095026053509603,18.75863829939213,16.234320301369184,1.2045651523947805,2.306865423768708,2.672182617294847,2.1418970065709146,7.716843597585786,0.9641926405339023,19.31378387963513,17.326407912475922,13.70406778275962,3.4744213289241856,44.86970274246879,40.57234566970341,23.108394516992586,1.5173038742935117,10.473220594712416,12.2720370026097,0.05943338047114271,2.5750085359119925,38.779843887786505,21.529703083380568,23.160327684764045,22.499983940720476,12.237388256897837,18.97208236292667,14.207211408440209,10.474706032736428,2.0149391889745236,22.24417059599704,7.179613928163811,5.900207320570332,5.216128155604722,9.140350166108028,3.257201704416602,5.121833429238288,0.5120209999980818,10.709724244405946,0.040852560586271396,0.3237692904670305,0.5800975380121376,0.04889109147978156,0.00966939731495801,0.0005562032048964063,0.657894736842105,0.6578947368421206,0.657894736841974,0.6578947368420086,0.6578947368419124,0.6578947368421186,0.6578947368433616,0.6578947368421421,0.6578947368419715,0.657894736841966,0.6578947368406252,0.6578947368433241,0.6578947368423305,0.6578947368421327,0.6578947368418974,0.6578947368423805,0.6578947368420247,0.6578947368420318,0.6578947368418633,0.6578947368420647,0.6578947368420105,0.6578947368425748,0.6578947368421147,0.6578947368419821,0.657894736841915,0.6578947368419339,0.6578947368422184,0.6578947368421951,0.6578947368420263
Medu__1,0.20023636976524983,0.036029340780010743,2.5054206702968607,0.16197849284384255,0.47547058000834846,0.12747599075538307,0.5391758980288118,0.12356700301061395,0.003489880024743103,0.5944635899839855,0.11032591058750772,0.057440644164829344,0.020260111466584105,0.22867228547059315,0.049191637125219574,0.17325760407731916,0.173004850175323,0.06801230651641003,0.01864213709749082,0.4282312657781192,0.010675300853223985,1.6529980568530112,0.3725257980551566,0.15814870484121563,0.037887421068369107,0.044871924898458405,0.04723638038889282,0.0020661901814098193,0.340042675797142,0.05071228543095393,0.001992723645042259,0.1974740873337354,0.8297678124024569,0.5870882950272273,0.016802936444215877,0.013166543032643814,1.5932145197677854,0.6039703561818975,0.604572081192197,0.8168821438855917,0.7166862578098332,1.2950897459737676,0.08125509852480947,0.04756573367100142,0.13029249229959616,3.1742395995853463,0.5613577769247886,0.02562976330545787,1.1754785772906071,0.5014833035229125,2.307984468797272,0.12777501749243253,0.10657949312442143,1.8575449198503335,0.20692998501136012,0.2877191682035982,0.061633032266563886,0.5993628797913323,0.005037613817925037,0.2803324257635245,0.8998536840383504,0.14020154941603621,3.540902608670927,0.026553502833337208,0.6354550773435,2.373340856199422,1.525177729763723,0.4313407754667582,0.3717645455363717,0.16327878562039594,0.0026030155427333077,0.31281919050327767,10.192290948598822,1.9397941752134156,0.3328772133226372,0.04443911991793278,0.159956669293205,0.03839534857277496,0.017945680835456626,0.6578947368421049,0.6578947368421065,0.6578947368421048,0.6578947368421126,0.6578947368420717,0.6578947368421011,0.6578947368422488,0.6578947368421031,0.6578947368421169,0.657894736842098,0.657894736842165,0.6578947368425238,0.657894736843007,0.657894736842125,0.6578947368420808,0.6578947368421035,0.6578947368421159,0.6578947368420986,0.6578947368423181,0.6578947368421234,0.6578947368420943,0.6578947368419661,0.6578947368421308,0.6578947368421418,0.6578947368420965,0.6578947368421539,0.6578947368421364,0.6578947368421031,0.6578947368421031
Medu__2,1.575928215687412e-05,0.17680212905031312,0.2991099670277837,0.002954556767159808,0.0662724709312772,0.0587376607875306,0.006554855960206798,0.08018559092037732,0.029514697432784516,0.006793915597972736,0.06235349883370565,0.15057893191799443,0.03642208084116402,0.019567697213165033,0.029564436967979585,0.08648646769886444,0.0735761101073229,0.4320974676919345,0.005085846422098367,0.3021952138534297,0.007625455405686705,0.07208285753989582,0.10484631522038698,0.0561572049673141,0.07862204609682372,0.0003822082998119635,0.5199758341707197,0.1848503083448305,0.07429487924511834,0.011505866652355095,0.04341074376262463,0.2723083377810775,3.1961347104744298,0.00033598180546212485,0.11712331160827333,0.006095953216528306,0.09840558455763959,0.37775998550136186,1.0606641646105204,0.0009370536429594948,0.5349428224640795,0.013782909632196078,0.08971033312763853,0.0017336861506312166,0.27855461012836025,0.004195508812766221,0.21399563883886297,0.1581764696077241,0.628809678587791,0.3890485269811739,1.056850766710864,0.00019454238659128838,0.02575988042098429,0.7242935577097148,0.19263567437214812,0.486407431367365,0.10651606655686313,0.14951342470944795,0.3346559688291654,0.5950386620934494,1.1551399152690383,0.10543371352251811,0.7416350365886578,0.31951530395479755,0.10996785120111274,0.020613121821842644,0.004695041793632082,0.12338282481772912,0.0028139933313125224,0.0042145809905908705,0.0028983751409699375,0.002989249588640961,3.4700144501499683,0.4251379337668248,0.014555373110108008,0.0072932389602911275,0.021946223336835165,2.0729536557240006e-08,0.00929192929919616,0.6578947368421055,0.6578947368421145,0.6578947368421045,0.6578947368421071,0.6578947368421325,0.657894736842092,0.6578947368421483,0.6578947368421129,0.6578947368420849,0.6578947368420917,0.6578947368421747,0.6578947368425675,0.6578947368418688,0.6578947368421183,0.6578947368421807,0.6578947368421142,0.6578947368420957,0.6578947368420915,0.6578947368422332,0.6578947368421122,0.6578947368421202,0.6578947368421737,0.6578947368421105,0.6578947368420679,0.6578947368421211,0.6578947368420937,0.6578947368415764,0.6578947368421165,0.657894736842074
Medu__3,0.004545108538355303,0.034554848079228345,0.005908802261476714,0.0002921293595020684,0.19113684142227563,0.0003159891699733667,0.01149875931159922,0.07372677708878166,0.09940958859099835,0.8501257294997973,0.012242768031800674,0.672363176598494,0.00010319861737749423,0.00013697198171640066,0.06530211585147475,0.024730255532948955,0.0499494256600765,0.2233428105881116,0.18176536963986523,0.4973697648163773,0.006260364463427021,1.1426375127919532,0.03778840140939809,0.01512526625884998,0.0006683741560358915,0.025311087398438216,0.09819363108008909,0.02478417241817707,0.006093659915811126,0.03730221582233133,0.09227934328606915,0.2299920231860582,0.934253364713572,0.4322251095998434,0.010562202600459439,0.09606887001990735,1.166879772101622,0.0036327078916990625,0.38160334677350294,0.037834611164663925,0.2621412324198052,0.9327044901897791,0.04592347336472531,0.1766832312333451,0.03604517937095895,0.5191498619786873,0.7616713405587741,0.010701536570386642,0.14305521021485595,0.32056142240700997,0.2041023048789117,0.4815336175270746,1.229308509701987,0.3752517217123672,0.007661923624760788,0.44708647603389506,0.48636134046938395,0.7383574135840223,0.5046493410449268,0.013247229126871901,0.1409202227476413,0.2947817030828695,0.12111716691704812,0.6808123217605313,0.4587579281464853,2.091477240163717,0.19005518288689635,0.14773519802418833,1.0765149615557177,0.03235944029068711,0.06303419853115166,0.00171518506412061,0.018561568245643357,0.006657442188980716,0.006437661378809227,0.001955830774029074,0.013689614543205438,0.0018851352107491547,0.00707179890208277,0.6578947368421051,0.6578947368421216,0.6578947368421375,0.6578947368421063,0.65789473684213,0.6578947368421063,0.6578947368420249,0.6578947368420937,0.6578947368421119,0.6578947368421131,0.6578947368423362,0.6578947368419092,0.657894736842027,0.6578947368421116,0.6578947368421172,0.6578947368421012,0.6578947368421051,0.6578947368421055,0.6578947368419696,0.6578947368420954,0.6578947368421258,0.6578947368420053,0.6578947368420752,0.6578947368421202,0.6578947368421244,0.6578947368420857,0.6578947368422847,0.6578947368420859,0.6578947368421234
Medu__4,0.054562413385992985,0.05057155073759676,0.991431071952687,0.06861070940353904,0.5966019557406905,0.00985033873545929,0.0584956050467569,0.06178268279372047,0.010899897229950519,0.19900185035980847,0.07238697419076243,0.17671576000981926,0.044460752300540266,0.10812718939482403,0.10061745301028002,0.24325951993353095,0.017300273617778736,0.41732623766753735,0.06650186685184492,0.015159645717672634,0.014943782475121355,0.22961190614572266,0.0011120587633238433,0.1474095151301056,0.08030248140332923,0.0637643425946357,0.01521437508487553,0.08011820525532151,2.241235523200208e-06,0.0462734529690163,0.003069494338579057,0.0035363668038307533,0.0857707443023701,0.013137599212524569,0.0004141388334377482,0.0004769622253002415,0.17766095372239596,0.018104726708846587,0.00021245518866220073,0.036274400829183165,0.03301234696515855,0.15733148893754184,0.0003702113719348312,0.09656508080974974,0.0860787939335926,0.0013502824240600106,0.001347934552713947,4.328645221100855e-05,0.0017176726190822054,0.011307561538415766,0.2679548684495912,0.17228364563531914,0.21394000816651643,0.10415686643979812,0.014598494998744499,0.010001249947800129,0.20316628990011304,0.005689953508841177,0.0027316142067220434,0.1272307239361478,0.0037070149955236685,0.1380639124665174,0.16204192213111238,1.0424118701647047,0.028917822774011774,0.23076493853628108,0.0031412882654020535,0.05134824930417871,0.36660801570114915,0.08194470705817815,0.060898165364947805,0.04693623635393893,7.436089558167601,1.1075543486670587,0.14036032212146188,0.03597800502987008,0.001147274612366176,0.010505714009372166,0.03250246185891628,0.6578947368421055,0.6578947368420929,0.6578947368420697,0.6578947368420905,0.6578947368420802,0.657894736842114,0.6578947368420274,0.6578947368421095,0.6578947368421243,0.6578947368421043,0.6578947368420952,0.6578947368416634,0.657894736842017,0.6578947368421014,0.6578947368420651,0.6578947368421031,0.6578947368421119,0.6578947368421169,0.6578947368420293,0.6578947368420974,0.657894736842104,0.6578947368421697,0.6578947368421224,0.657894736842188,0.6578947368421043,0.6578947368421056,0.6578947368422348,0.6578947368421105,0.6578947368421307
Fedu__0,0.9829584162774971,0.9411228113383541,0.2955836938144379,1.4246427244811228,0.0207183323543026,1.6936628184056552,0.09512761574929195,0.6286346649363659,0.4768397923201114,3.8855178066601463,1.452147490544747,24.834109445056928,12.984822894309586,0.3409938247300451,0.14461148429822582,2.353353681845323,2.231314953650062,25.369544849465687,2.5712946367015195,0.005430019582039982,12.796129392527519,4.316701023251675,2.0480127396597667,0.4697934686407353,9.244491213367006,1.1641859122627223,0.5917512871368434,5.775646764727519,0.02188714450419122,0.03167483703508664,3.174617839799289,21.331339595389878,5.24507799143251,2.6869284219402703,0.08420078156409089,5.975895038759436,9.013319288163542,27.966773858384652,36.41232891146759,0.5666255499795484,17.196610112338252,25.917408353988687,89.22030526656245,32.40367695195274,52.24964146214053,22.157152296765158,8.09148425598565,36.27687110506626,1.2590847247231225,52.21808037205615,2.960821415611981,28.70696838998679,0.03815817584002115,13.724362479491258,9.607749642229512,9.701059156606897,9.730164446558181,22.540188549123332,1.4377938728974282,10.276933542295975,11.523668027393523,19.545669736516878,19.467075975155286,0.7697669373260602,2.8552568657009094,12.827306725220595,3.39288253820944,8.8934653362446,0.9185804144569112,3.8180993890430197,0.1752754750785771,0.00025310739390174225,6.7294571524811095,1.7939415154315304,0.04097950173641149,0.006963745530895567,0.2443176378288045,0.01438410167914154,0.00012498477199350934,0.6578947368421055,0.65789473684213,0.6578947368421918,0.6578947368421247,0.6578947368421919,0.6578947368421519,0.6578947368423377,0.6578947368421175,0.6578947368421558,0.657894736842129,0.6578947368416894,0.6578947368425748,0.657894736842988,0.6578947368420976,0.6578947368419394,0.6578947368418061,0.6578947368421381,0.6578947368421416,0.6578947368423774,0.6578947368420733,0.6578947368420991,0.6578947368419494,0.6578947368420849,0.6578947368419361,0.657894736842048,0.6578947368419742,0.6578947368421428,0.657894736842261,0.6578947368420002
Fedu__1,0.3166265183182124,0.09013534266317619,1.5070856482891535,0.03447868983056258,0.32083638936912884,0.01661634094725654,0.328294683330737,0.0859204842616474,0.05186698610404326,0.21733485549992243,0.03372109197642492,0.0018421340541656783,0.3161404380593684,0.11544114411290701,0.007331829985012934,0.2965757004415016,0.1189233330755737,0.05676855832420684,0.3025841964775281,0.2618526075066376,0.00039434186800979526,0.17259142804623337,0.03492297941037177,0.003680096400828198,0.003520094787180017,0.008663292341682038,0.20622672499430544,0.0014412587940460485,0.34245013933461393,0.013388034980161147,0.02117322302642314,0.01780058393038449,0.046304283025044086,0.30659561524165857,0.15302423548995225,0.020266083449517427,0.1433806226387446,0.061655374153090595,0.8318575730315297,0.5268325144152769,1.7011925013491282,0.009792284782983812,0.1995694242557155,0.004217052409244872,0.020221305428054434,0.6123700504001431,0.6123819414215057,0.04647248888483117,1.0283483741504587,0.33388057242652175,0.35066798320911713,0.2728813744898359,0.023273426753023223,0.5177757967223048,0.002514024979879023,1.027461744558222,0.10141423955712249,0.3520322607013011,0.05097231790786105,0.2390043311470301,0.017673697829694374,0.47915958342396625,1.2559864361178148,0.7597815564788932,0.0825596362627914,0.6991277889359605,1.4698514997836587,0.42853763642904047,4.824451400816107,0.16789313978878648,0.1890791757980179,0.00815711172438079,3.327205125648016,0.5402242021616932,0.0005336352804008789,0.0006165432431201044,0.004891870338694017,0.00021655321344543464,0.0001139752420031255,0.657894736842105,0.657894736842126,0.6578947368420897,0.65789473684211,0.6578947368420985,0.6578947368421055,0.6578947368421628,0.6578947368421109,0.6578947368421134,0.657894736842087,0.6578947368415448,0.6578947368416818,0.6578947368427821,0.6578947368421362,0.6578947368421082,0.65789473684212,0.6578947368421165,0.6578947368421042,0.65789473684221,0.6578947368421084,0.6578947368421001,0.6578947368420328,0.6578947368421273,0.6578947368420235,0.6578947368421333,0.6578947368420999,0.6578947368421774,0.6578947368420878,0.6578947368420894
Fedu__2,2.0739311220654966e-06,0.014465105741417777,0.09995141008225504,0.0008575114852737831,0.03953443362045191,0.002126119794926554,0.07662242061465062,0.015166270288042693,0.018248470999280578,0.5717093545605751,0.05634139283908862,0.015829232231840226,0.07523671190379903,0.0165357903217505,2.4041584667712698e-05,0.0005134716433608805,0.1908412968822359,0.13010458252855195,0.15292012379313694,0.08602810882930005,0.005586419065802804,0.07322584261330334,0.09015489235615576,0.04960248338825234,0.001843249090202515,0.13194484803788997,0.05179813653451913,0.5320557190778565,0.20003835707907247,0.20561436787661308,0.2690274742544909,0.2994276691409657,2.866512529186656,0.11859215489339923,0.12186231950583037,0.008894291506077633,0.026569327270258777,0.43373775782865764,0.6960810977626654,0.025330134532111588,0.38963334346742756,1.2680936335950545e-06,0.23570284015754026,0.3512655346252519,0.020572316027299087,0.6217467484756638,0.0014227220946674993,0.00018355378511736984,0.8257033101373523,0.04100491048207612,0.0009913497465739432,0.22490073465648658,6.094585750726169e-05,0.5392019450704084,0.08865860737106762,1.0725225512526173,0.08561953252767704,0.008581070927948565,0.21481261943824462,0.6605824738668657,0.14278682383506897,0.02256987829351586,0.890704752339738,0.0014483841241863641,0.3834054959374098,1.393263986180932,0.28657673634632547,0.0945816167120648,0.7588043289620552,0.05556873538735974,0.023225338993731068,0.005454415114196552,0.6718154263452121,0.03922364394838446,0.004312754855999014,0.0018067607000605652,0.0017694980065059195,0.0005962752068965482,6.628814818045422e-05,0.6578947368421058,0.6578947368421032,0.6578947368421083,0.657894736842107,0.6578947368421052,0.6578947368421092,0.6578947368420544,0.6578947368421078,0.657894736842077,0.6578947368421081,0.6578947368422139,0.6578947368420645,0.6578947368417857,0.6578947368421176,0.6578947368421177,0.6578947368421,0.657894736842097,0.6578947368421209,0.6578947368422351,0.6578947368421066,0.6578947368420989,0.6578947368420637,0.6578947368420975,0.6578947368421711,0.6578947368421165,0.657894736842105,0.6578947368422184,0.6578947368420913,0.6578947368421196
Fedu__3,0.10710803450158435,0.006914771466237167,0.07107617736230921,0.0319276898890526,0.049772475603401214,0.0012520358315164263,0.0021840047327712987,0.1902868630895832,0.0011740788467907999,0.526538807603555,0.004022747165595347,0.026058001846095066,0.1385589050909075,0.07150165485661174,0.09427443078222085,0.09533928631008065,0.0024534456234059274,0.006710926770316141,0.8976216926374314,0.10821242434541052,0.014059699701887064,0.20666664922606415,0.2457410178660692,0.000757604551638312,2.670560710092284e-07,0.01834492914158253,0.012649125403169,0.3274644111405489,0.03437889181841564,0.2207267478436374,0.17706445059244233,0.2117665624199858,0.8413758497440376,0.10561436834956868,0.15587201545618706,0.1011538012865398,0.00040575433459139407,0.9558481187686892,0.004938368779667467,0.4243548040068128,0.07184644670411547,0.35197866974507785,0.09360402968508527,1.4170758657467963,0.08994134325624162,1.8548731987081353,0.5738097409521921,0.0026658712989920483,0.1998655680824473,0.0051459687210033975,0.0023954437887213085,0.00911976751816015,0.028394049647708634,1.4169566266486608,1.4120829377965758,0.28758226182846974,0.0007035198104926807,0.2908701655713472,0.3468008803703065,0.001623791155618967,0.15494958068568745,0.7929067185289329,0.43365498402006475,0.20428548968270074,0.6254177229657735,0.406499537266675,0.9435321024744718,0.3004243566321058,0.7795175062436741,0.06955369657580938,0.08937783499098854,0.0052690121403390485,0.2048206993114142,0.06486668961159159,4.0623411103784357e-05,0.00732364460695538,0.0007819686624712287,0.001844627831770475,0.012936874345952743,0.6578947368421055,0.6578947368421237,0.6578947368420917,0.6578947368421171,0.657894736842092,0.6578947368421166,0.6578947368421764,0.6578947368421086,0.6578947368421053,0.6578947368420988,0.6578947368425759,0.657894736841912,0.6578947368424485,0.6578947368420881,0.6578947368421075,0.6578947368421043,0.6578947368421105,0.6578947368421039,0.6578947368417928,0.6578947368421004,0.6578947368421303,0.6578947368422009,0.6578947368421172,0.6578947368420944,0.657894736842076,0.6578947368421301,0.6578947368423004,0.6578947368421232,0.6578947368420811
Fedu__4,0.008441359345138887,0.08851339252195796,1.0702323828140972,0.07178838570153062,0.7699020373857081,0.00010651531544258777,0.04203476140529901,0.0037948644801151007,0.0002060776368833804,1.4515374718193625,0.1263760598518151,0.009077829757425061,0.18386515498767608,0.0210385297966196,0.1301454136404129,0.4587547012593757,0.013317606391069155,0.14761048839732768,0.813508850476795,0.14336611578113742,0.002343503559923896,0.14176346967296677,0.12357108977385385,0.04109093765053336,0.003761337890101208,0.024218461382174594,0.0002620630951209354,0.01520428363676408,0.040658689381648766,0.006802343420074707,0.0003938674659295661,0.01203782757125792,0.4419466462697761,0.17936857581119234,0.21777112106839736,0.14298257965481548,0.0065809553085241414,0.3353967216116552,0.015342970232855949,0.05783167241869446,0.028274554376059927,0.1719426971509092,0.0027385787717474513,0.15705936155818678,0.16354608738821588,0.00014618150649415158,0.002640198627212151,0.00040037785618804087,0.359308562153401,0.025728434506139368,0.19480400804058357,0.011973918208385404,0.00141558247548757,1.0942349964060352,1.9669949708920675,0.026679242296706693,0.0006844148068968595,0.07398982230982869,0.0882997252315841,0.1419185567438242,0.0017604089462746537,0.07954720359341429,0.48817965331226815,0.04134484710663647,0.1534490586199717,1.3614047413382675,0.2521677889303771,2.0842442920723085,3.1283243853515232,0.7602349418245137,0.012981288257738434,0.0064561590969156,3.5640516424990594,0.3070131287533874,0.00962007475454406,0.01202578456194445,0.0007707613262911842,0.00684198409458285,0.01701804130797347,0.6578947368421065,0.6578947368420829,0.657894736842123,0.6578947368420941,0.6578947368421165,0.6578947368420941,0.6578947368420215,0.6578947368420953,0.6578947368421171,0.6578947368421,0.6578947368421786,0.6578947368425102,0.657894736840867,0.6578947368420962,0.6578947368421127,0.6578947368421099,0.6578947368421082,0.6578947368420968,0.6578947368422132,0.6578947368421029,0.6578947368421075,0.6578947368420878,0.657894736842075,0.6578947368421748,0.6578947368421126,0.6578947368421256,0.6578947368419314,0.6578947368421012,0.6578947368421512
Mjob__at_home,0.0005218586472841712,0.045322205698653355,1.338936143106801,0.7075099849877108,0.838964540188312,0.011289558067635473,0.17980720033167233,0.1904595676246576,0.15778757589179712,0.6001940884276897,0.056156584579799274,0.24924641638284328,0.02513645466274572,0.005901912171964238,0.05488333843090714,0.1836964998617662,0.4703929515073373,0.33116525287842674,0.24481288413861607,0.3536308263438559,0.02462016886715119,0.580092330520737,0.055329905156604534,0.011423598651677112,0.4765631512661084,0.2648973336666598,0.0055482729818531595,2.13743371592558,0.0012988336153168265,0.42532248126537436,0.06667616860950776,0.3641194459686164,5.415315485364166e-05,9.502881826838373e-07,0.02159895697466252,0.2020427607036509,0.6138236790548898,1.0393617442109526,0.19829134538919083,0.3415820279157201,1.220045683907119,0.302022164199313,0.45123467573908665,0.03745198718105875,0.4512550177589549,1.3302871340866356,0.5534301070680872,0.8396755541856654,0.0429364290211207,0.27401956903812363,0.00013142284473158708,2.1801932952870042,2.682609828785477,1.2844699831072848,0.0015727759462598886,0.6720701554057245,0.004605900742702075,0.41697409536587493,0.6812123719930948,0.12175880947867838,0.14178138927430597,1.2355656700499542,0.389185611846556,3.660092302681169,0.10151867658575134,0.012144834489430456,1.8309963993500389,0.0025719846257989095,2.8232851855077676,0.012314188356817485,0.0978208391437742,0.07824211140771546,5.369827263865237,0.7497563453477393,0.11481010001408846,0.05756658516512943,7.184076064674469e-06,0.026181213885793753,0.0009064461503109667,0.6578947368421045,0.6578947368420945,0.6578947368421127,0.6578947368420973,0.6578947368421434,0.6578947368421341,0.6578947368422604,0.6578947368420889,0.6578947368420682,0.6578947368420864,0.6578947368412014,0.6578947368427948,0.657894736840144,0.657894736842135,0.6578947368421126,0.6578947368420781,0.6578947368420991,0.6578947368421199,0.6578947368420515,0.6578947368421236,0.6578947368421182,0.6578947368420859,0.6578947368420996,0.6578947368420471,0.6578947368421362,0.6578947368420849,0.6578947368421774,0.6578947368421376,0.6578947368420788
